gsm	title	series_id	source_name_ch1	characteristics_ch1	treatment_protocol_ch1	extract_protocol_ch1	description	supplementary_file	relevant	tissue	cell_type	disease
GSM1133600	OA_SF_individual1	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133601	OA_SF_individual2	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133602	OA_SF_individual3	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133603	OA_SF_individual4	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133604	OA_SF_individual5	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133605	OA_SF_individual6	GSE46650	Osteoarthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Osteoarthritis"	no treatment	Proteinase K extraction	Osteoarthritis Synovial Fibroblast		0			
GSM1133606	RA_SF_individual1	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
GSM1133607	RA_SF_individual2	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
GSM1133608	RA_SF_individual3	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
GSM1133609	RA_SF_individual4	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
GSM1133610	RA_SF_individual5	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
GSM1133611	RA_SF_individual6	GSE46650	Rheumathoid Arthritis Synovial Fibroblast	"cell type: Synovial Fibroblast;	diagnosis: Rheumatoid arthritis"	no treatment	Proteinase K extraction	Rheumathoid Arthritis Synovial Fibroblast		0			
