gsm	title	series_id	source_name_ch1	characteristics_ch1	treatment_protocol_ch1	extract_protocol_ch1	description	supplementary_file	relevant	tissue	cell_type	disease
GSM1215388	Adipose_abdominal_BM419/4	GSE50192	Autopsy	"tissue: Adipose_abdominal;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Adipose abdominal		Healthy
GSM1215389	Adipose_subcutaenous_BM419/4	GSE50192	Autopsy	"tissue: Adipose_subcutaenous;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Adipose subcutaenous		Healthy
GSM1215390	Splenic_artery_BM419/4	GSE50192	Autopsy	"tissue: Splenic_artery;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Splenic artery		Healthy
GSM1215391	Bone_BM419/4	GSE50192	Autopsy	"tissue: Bone;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Bone		Healthy
GSM1215392	Bone marrow_red_BM419/4	GSE50192	Autopsy	"tissue: Bone marrow_red;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Bone		Healthy
GSM1215393	Coronary_artery_BM419/4	GSE50192	Autopsy	"tissue: Coronary_artery;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Coronary artery		Healthy
GSM1215394	Gastric_mucosa_BM419/4	GSE50192	Autopsy	"tissue: Gastric_mucosa;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Gastric mucosa		Healthy
GSM1215395	Lymph_node_BM419/4	GSE50192	Autopsy	"tissue: Lymph_node;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Lymph node		Healthy
GSM1215396	Tonsils_BM419/4_1	GSE50192	Autopsy	"tissue: Tonsils;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Tonsils		Healthy
GSM1215397	Tonsils_BM419/4_2	GSE50192	Autopsy	"tissue: Tonsils;	gender: female"	NA	"DNA was extracted from 25 mg samples of the tissue specimens using the NucleoSpin® Tissue kit (Macherey-Nagel GmbH, Düren, Germany)"	NA			Tonsils		Healthy
