gsm	title	series_id	source_name_ch1	characteristics_ch1	treatment_protocol_ch1	extract_protocol_ch1	description	supplementary_file	relevant	tissue	cell_type	disease
GSM1023114	Japanese [Blood_1_female]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023115	Japanese [Blood_2_female]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023116	Japanese [Blood_3_female]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023117	Japanese [299]	GSE36369	Blood	"gender: Male;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023118	Japanese [300]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023119	Japanese [301]	GSE36369	Blood	"gender: Male;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023120	Japanese [302]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023121	Japanese [303]	GSE36369	Blood	"gender: Male;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023122	Japanese [304]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
GSM1023123	Japanese [305]	GSE36369	Blood	"gender: Female;	health state: Healthy donor"	NA	DNA was quantified by Quant-iT PicoGreen dsDNA Reagent (Invitrogen) and the integrity was analyzed in a 1.3% agarose gel.	PBMNC		0			
